Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Molecule name,oral,parenteral,topic,first_aproval,indication_class,ROMol,ROMol_H,ECFP6,MACCS,Fp2D,Fp3D
CHEMBL1777872,,None,431.56,1.0,6.16,"17, mixture of diastereomers",CC#CC(CC(=O)O)c1ccc(OC2CCCc3nc(-c4ccc(C)cc4)sc32)cc1,IC50,'=',23.0,nM,7.64,,,UO_0000065,17.7,0.34,1.48,12.85,0.0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1.0,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308072,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a29d0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3741297,,None,414.39,0.0,3.51,37,Fc1ccc(OCc2cc(N3CC4(CCO4)C3)nc(-c3ccccn3)n2)c(F)c1F,IC50,'=',501.19,nM,6.3,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2a40>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3740882,,None,355.42,0.0,2.83,17,Cc1cc(COc2ccc(S(C)(=O)=O)cc2)nc(-c2ccccn2)n1,IC50,'>',39810.72,nM,,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2ab0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL1777873,,None,272.34,0.0,3.59,18,CC#CC(CC(=O)O)c1ccc(OC2CCCC2)cc1,IC50,'=',312.0,nM,6.51,,,UO_0000065,23.89,0.44,2.92,13.98,0.0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1.0,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308072,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2b20>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL1777871,,None,335.36,0.0,3.01,"22, cis/trans mixture",CC#CC(c1ccc(OCc2ccccc2)cc1)C1OC(=O)NC1=O,IC50,'=',4399.0,nM,5.36,,,UO_0000065,15.97,0.29,2.35,8.29,0.0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1.0,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308072,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2b90>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3741899,,None,388.35,0.0,2.72,36,OC1CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1,IC50,'=',3162.28,nM,5.5,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2c00>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3739963,,None,331.3,0.0,3.84,28,Cc1cc(COc2c(F)cc(F)cc2F)nc(-c2ccccn2)n1,IC50,'=',1258.93,nM,5.9,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2c70>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL483342,,None,349.39,0.0,4.21,15e,CCCN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1cc2ccccc2o1,IC50,'=',119.0,nM,6.92,,,UO_0000065,,,,,0.0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1.0,Scientific Literature,Bioorg Med Chem Lett,2009.0,CHEMBL3307715,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2ce0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3311302,,None,351.43,0.0,4.17,39,Cc1ccc(S(=O)(=O)NC2c3ccccc3Oc3ccccc32)cc1,IC50,'>',25118.86,nM,,,,UO_0000065,,,,,0.0,CHEMBL3365233,Inhibition of human FFA1 receptor expressed in U2OS cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U2OS,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351646,1.0,Scientific Literature,Bioorg Med Chem Lett,2014.0,CHEMBL3307757,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2d50>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL485335,,None,415.49,1.0,5.04,8b,CCCN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1ccc(OCc2ccccc2)cc1,IC50,'=',96.0,nM,7.02,,,UO_0000065,,,,,0.0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1.0,Scientific Literature,Bioorg Med Chem Lett,2009.0,CHEMBL3307715,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2dc0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27ca9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL483546,,None,420.34,1.0,5.79,15g,CCC(CC)CN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',10.0,nM,8.0,,,UO_0000065,,,,,0.0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1.0,Scientific Literature,Bioorg Med Chem Lett,2009.0,CHEMBL3307715,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2e30>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27caa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3740771,,None,295.32,0.0,3.57,19,Cc1cc(COc2cccc(F)c2)nc(-c2ccccn2)n1,IC50,'=',794.33,nM,6.1,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2ea0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27caab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL1777861,,None,414.33,1.0,5.68,7,CC#CC(CC(=O)O)c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1,IC50,'=',12.0,nM,7.92,,,UO_0000065,19.12,0.37,2.24,14.21,0.0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1.0,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308072,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2f10>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3741230,,None,313.31,0.0,3.7,21,Cc1cc(COc2cccc(F)c2F)nc(-c2ccccn2)n1,IC50,'=',398.11,nM,6.4,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2f80>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cab90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3741570,,None,313.31,0.0,3.7,23,Cc1cc(COc2ccc(F)c(F)c2)nc(-c2ccccn2)n1,IC50,'=',501.19,nM,6.3,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a2ff0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cac00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL1777865,,None,398.38,1.0,6.23,11,CC#CC(CC(=O)O)c1ccc(Oc2ccc(C(F)(F)F)c3ccccc23)cc1,IC50,'=',211.0,nM,6.68,,,UO_0000065,16.76,0.31,0.45,14.35,0.0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1.0,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308072,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a3060>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cac70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL1777867,,None,361.19,0.0,3.61,13,CC#CC(CC(=O)O)c1ccc(Oc2ncc(Br)cn2)cc1,IC50,'=',433.0,nM,6.36,,,UO_0000065,17.62,0.4,2.75,8.8,0.0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1.0,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308072,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a30d0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3740515,,None,331.3,0.0,3.84,29,Cc1cc(COc2cc(F)c(F)c(F)c2)nc(-c2ccccn2)n1,IC50,'=',398.11,nM,6.4,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a3140>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cad50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3740375,,None,334.38,0.0,3.38,13,CC(=O)Nc1cccc(OCc2cc(C)nc(-c3ccccn3)n2)c1,IC50,'>',39810.72,nM,,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a31b0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cadc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3741349,,None,415.29,0.0,4.48,40,Fc1ccc(OCc2cc(OCC(F)(F)F)nc(-c3ccccn3)n2)c(F)c1F,IC50,'=',7.943,nM,8.1,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a3220>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cae30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3742333,,None,331.3,0.0,3.84,26,Cc1cc(COc2c(F)ccc(F)c2F)nc(-c2ccccn2)n1,IC50,'=',1584.89,nM,5.8,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a3290>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27caea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL483545,,None,406.31,1.0,5.4,15f,CC[C@H](C)CN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',13.0,nM,7.89,,,UO_0000065,,,,,0.0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1.0,Scientific Literature,Bioorg Med Chem Lett,2009.0,CHEMBL3307715,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a3300>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27caf10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL1777876,,None,455.33,0.0,4.84,"23, cis/trans mixture",CC#CC(c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)C1OC(=O)NC1=O,IC50,'=',19.0,nM,7.72,,,UO_0000065,16.96,0.33,2.88,10.45,0.0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1.0,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308072,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a3370>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27caf80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL3740314,,None,295.32,0.0,3.57,20,Cc1cc(COc2ccc(F)cc2)nc(-c2ccccn2)n1,IC50,'=',630.96,nM,6.2,,,UO_0000065,,,,,0.0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1.0,Scientific Literature,Medchemcomm,2015.0,None,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a33e0>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27caff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
CHEMBL483936,,None,378.26,0.0,4.77,15c,CCCN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',89.0,nM,7.05,,,UO_0000065,,,,,0.0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1.0,Scientific Literature,Bioorg Med Chem Lett,2009.0,CHEMBL3307715,,,,,,,,<rdkit.Chem.rdchem.Mol object at 0x7d66a27a3450>,<rdkit.Chem.rdchem.Mol object at 0x7d66a27cb060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7d66a27a0d60>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66a27b6430>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7d66ee84f970>
